timestamp,user,item
1671123533.0,2,789
1671285371.0,2,1481
1674468758.0,2,2156
1672608769.0,0,1382
1672608769.0,0,343
1671172003.0,1,1740
1673717168.0,2,527
1669103291.0,1,1169
1671359609.0,0,1517
1670855398.0,3,1947
1672924905.0,2,181
1674064953.0,2,2000
1672332450.0,2,458
1673789259.0,0,695
1670883910.0,1,226
1674333887.0,2,1021
1673910544.0,0,1676
1672171605.0,0,1100
1671272272.0,0,722
1672300981.0,3,863
1672332707.0,2,741
1672698207.0,0,90
1672601127.0,0,1248
1674136621.0,0,1412
1677140815.0,1,973
1673430122.0,0,1569
1670329474.0,1,538
1671136313.0,2,855
1672925093.0,2,1604
1671361000.0,2,956
1676725499.0,1,1240
1671360709.0,2,177
1672938293.0,2,986
1673956860.0,0,788
1671136193.0,2,1163
1673886714.0,2,1090
1673352768.0,0,2184
1673351678.0,0,79
1673610726.0,0,429
1673360652.0,0,533
1673985595.0,2,2019
1671362320.0,2,405
1671014370.0,3,2027
1671172172.0,1,581
1677192849.0,1,1736
1673466336.0,2,878
1677192916.0,1,1318
1673456810.0,2,1363
1672676738.0,0,1223
1673985595.0,2,547
1673456810.0,2,419
1673900077.0,2,1220
1674334893.0,2,2017
1671362320.0,2,186
1672314980.0,0,94
1673718830.0,0,1875
1673955989.0,0,1815
1671451534.0,0,1214
1673985516.0,2,90
1671451534.0,0,1248
1673611440.0,0,96
1674043714.0,0,1871
1672841098.0,2,1745
1673457536.0,2,1248
1674042100.0,0,1354
1670621301.0,1,1223
1676134694.0,1,1510
1671292338.0,2,240
1672306921.0,0,2157
1671291894.0,1,1042
1673776023.0,2,1012
1673865544.0,0,1297
1674136613.0,0,1710
1674043989.0,0,2016
1672845101.0,0,1766
1672840386.0,2,396
1671293292.0,2,1268
1671122912.0,2,2199
1673719009.0,0,42
1671121750.0,2,302
1670358639.0,1,2098
1672840265.0,2,1499
1677140815.0,1,1251
1670621301.0,1,461
1673881290.0,2,221
1673042372.0,0,758
1671294585.0,2,1033
1671796918.0,0,1080
1671144484.0,1,343
1671359609.0,0,1177
1671379327.0,0,2029
1673794870.0,0,182
1670358639.0,1,1830
1672763026.0,0,522
1672315235.0,0,2027
1676725694.0,1,156
1674161940.0,0,2186
1671471927.0,2,1026
1673956164.0,0,1702
1673955950.0,0,1096
1673611440.0,0,2012
1672608769.0,0,644
1671213808.0,1,1778
1671451496.0,0,609
1677009987.0,1,2110
1674040614.0,2,1880
1677713575.0,1,1795
1674042548.0,0,984
1677576183.0,1,1812
1673015109.0,2,1483
1677051723.0,1,1931
1671391066.0,0,1754
1671394063.0,0,1680
1671226264.0,3,405
1673466336.0,2,1774
1672845324.0,0,722
1673015109.0,2,460
1673990045.0,2,1280
1674042217.0,0,935
1674507976.0,2,37
1672763610.0,2,88
1674333506.0,2,1402
1671213331.0,2,2141
1677052411.0,1,1903
1673899034.0,2,128
1671295140.0,2,83
1673358601.0,2,2109
1671285296.0,2,247
1672600703.0,0,1115
1676294568.0,1,135
1673899097.0,2,261
1671307646.0,2,197
1672585584.0,0,645
1671292434.0,2,234
1672074635.0,2,111
1671200237.0,2,1761
1671200633.0,2,1934
1671307487.0,0,1153
1674043097.0,0,2058
1673869216.0,0,1738
1673956961.0,0,1190
1673042299.0,0,1007
1672054985.0,2,1064
1672054939.0,2,857
1672581000.0,0,951
1673349138.0,2,390
1673717548.0,2,899
1673956157.0,0,1753
1674495872.0,2,1532
1672332499.0,2,811
1672601878.0,0,2089
1671213230.0,2,2188
1674468714.0,2,2056
1671051988.0,2,1351
1671051840.0,2,559
1672228209.0,3,1854
1672096168.0,0,571
1671379004.0,0,2043
1672859443.0,0,2113
1671123455.0,2,898
1671144797.0,1,1462
1673015227.0,2,917
1671378973.0,0,900
1671137933.0,2,1164
1671121862.0,2,1303
1672054939.0,2,985
1673351845.0,0,324
1672585622.0,0,491
1671378973.0,0,843
1674066383.0,2,1855
1671122429.0,2,228
1673994884.0,0,1213
1673717791.0,2,1114
1672850373.0,0,1559
1671172428.0,1,204
1671977842.0,0,230
1673359699.0,0,69
1672676768.0,0,217
1672845324.0,0,1391
1673865544.0,0,1649
1672850509.0,0,2012
1671312659.0,1,754
1673886714.0,2,2102
1673428936.0,2,1792
1672752395.0,0,1917
1673124122.0,2,935
1672850373.0,0,1968
1672074531.0,2,1772
1671200237.0,2,1930
1672999156.0,2,1794
1671465461.0,3,316
1673886766.0,2,770
1673886741.0,2,217
1672321991.0,3,1585
1671472826.0,2,1079
1672840570.0,2,1240
1671173039.0,1,1241
1674161573.0,0,234
1671796918.0,0,2186
1670932823.0,3,171
1674333887.0,2,643
1671379004.0,0,1999
1671122912.0,2,1534
1674043989.0,0,1546
1673811250.0,2,226
1673800213.0,0,1043
1674468758.0,2,1253
1673942644.0,2,901
1671122912.0,2,2135
1674337220.0,2,1605
1670758720.0,1,1239
1673717017.0,2,1683
1674334519.0,2,434
1673352768.0,0,130
1674043714.0,0,2021
1671960996.0,0,1024
1672925139.0,2,1875
1671222207.0,2,864
1671451496.0,0,1827
1673611345.0,0,284
1672074415.0,2,1587
1673358601.0,2,1708
1673718649.0,0,478
1671213768.0,1,1761
1671472591.0,2,1717
1671379065.0,0,797
1672172329.0,3,1133
1671290959.0,1,787
1672836478.0,3,198
1671200633.0,2,466
1673717017.0,2,2056
1671361551.0,2,201
1671122429.0,2,1491
1672840907.0,2,2180
1677617414.0,1,1759
1674043097.0,0,1338
1672845324.0,0,1303
1670881563.0,3,828
1674042217.0,0,1249
1674042109.0,0,1005
1670003233.0,1,1327
1671283007.0,3,2142
1670869191.0,1,1825
1671797003.0,0,636
1671294640.0,2,83
1673942644.0,2,165
1673862827.0,0,261
1677176053.0,1,1940
1671399691.0,3,352
1670883910.0,1,1948
1674065164.0,2,867
1671294227.0,2,1688
1677009581.0,1,1559
1672855144.0,3,1079
1674161848.0,0,1177
1671144797.0,1,641
1672999209.0,2,2158
1673870411.0,0,595
1671220310.0,2,2047
1673899293.0,2,1201
1677712831.0,1,885
1672840386.0,2,930
1673810839.0,2,1517
1674496616.0,2,506
1673955989.0,0,855
1677617414.0,1,1375
1677140877.0,1,2014
1672840159.0,2,1465
1677712724.0,1,804
1674334893.0,2,1275
1674495872.0,2,818
1673794870.0,0,1527
1672600433.0,0,630
1672601127.0,0,1338
1672229526.0,0,1271
1674042100.0,0,1110
1674042217.0,0,816
1672925139.0,2,1488
1669918252.0,1,1468
1673900750.0,2,778
1673113866.0,0,1012
1672091499.0,0,565
1671307487.0,0,2171
1672736400.0,0,120
1673112815.0,0,1769
1671136313.0,2,2135
1674228431.0,2,1228
1673985516.0,2,1370
1670329248.0,1,1024
1672074635.0,2,804
1671285230.0,2,316
1673015227.0,2,1439
1673610298.0,0,593
1673801176.0,0,1550
1671394126.0,0,658
1673814476.0,0,1488
1673358550.0,2,2089
1671123533.0,2,1247
1672920254.0,0,1152
1674468604.0,2,1818
1672074597.0,2,614
1673899935.0,2,1642
1670267128.0,1,1358
1672925229.0,2,1632
1672850373.0,0,647
1672600966.0,0,1386
1677140877.0,1,213
1670851314.0,3,165
1673457536.0,2,90
1673591690.0,0,1873
1672676738.0,0,639
1672752395.0,0,230
1676725695.0,1,550
1673957327.0,0,1039
1672581000.0,0,1518
1673349089.0,2,2109
1671290959.0,1,973
1672762850.0,0,1057
1671121750.0,2,617
1671960907.0,0,1253
1674468758.0,2,1070
1670358639.0,1,238
1672920195.0,0,267
1673990045.0,2,1786
1671361551.0,2,986
1673776182.0,2,937
1672938394.0,2,410
1670621398.0,1,1687
1670855398.0,3,905
1672774550.0,0,1872
1672776294.0,3,187
1673456506.0,2,561
1671293385.0,2,331
1676725499.0,1,1007
1671293292.0,2,2079
1673984787.0,2,1744
1673113048.0,0,522
1671293446.0,2,2168
1671126178.0,1,771
1673352352.0,0,453
1672698207.0,0,1147
1671126178.0,1,711
1672674180.0,3,909
1677576248.0,1,1882
1672613295.0,0,466
1673886741.0,2,1366
1674488483.0,2,1759
1672825764.0,0,930
1671294140.0,2,898
1673610949.0,0,2120
1673776400.0,2,1585
1671313191.0,1,1318
1671370210.0,2,425
1671977902.0,0,2223
1673955989.0,0,510
1673956311.0,0,2221
1674158264.0,2,530
1673610788.0,0,962
1677694781.0,1,876
1673358550.0,2,323
1671178042.0,1,1555
1677140815.0,1,264
1672850238.0,0,863
1671226264.0,3,2161
1672840159.0,2,589
1672332786.0,2,835
1671173039.0,1,530
1672820709.0,0,135
1672306921.0,0,995
1670881563.0,3,1896
1671222490.0,1,257
1673610298.0,0,79
1677192916.0,1,1827
1672054985.0,2,1803
1671285230.0,2,1715
1673993752.0,0,1415
1672924844.0,2,256
1671451733.0,0,1042
1672676378.0,0,1766
1673995118.0,0,1651
1671379503.0,0,738
1671293292.0,2,1080
1677713575.0,1,1458
1674044017.0,0,201
1671294140.0,2,571
1672762897.0,2,550
1672332499.0,2,1711
1674040660.0,2,2042
1672055188.0,2,989
1673352340.0,0,426
1672841336.0,2,1968
1670494469.0,1,514
1676725694.0,1,75
1671226393.0,3,283
1673611440.0,0,135
1673456327.0,2,2144
1670002286.0,1,1249
1670623684.0,1,663
1671136771.0,2,1974
1670750816.0,1,1929
1677712993.0,1,797
1671471757.0,2,1330
1671359674.0,0,1443
1672585622.0,0,2006
1671465461.0,3,1602
1676294568.0,1,673
1676294568.0,1,1517
1676294565.0,1,377
1671360882.0,2,1303
1673610726.0,0,857
1673985516.0,2,1680
1673386812.0,0,630
1673718830.0,0,2158
1671361501.0,2,1524
1673610949.0,0,1363
1671285371.0,2,1492
1673611402.0,0,117
1672763962.0,2,641
1672072924.0,3,204
1671126178.0,1,177
1674228431.0,2,2089
1672254246.0,0,1969
1671226264.0,3,611
1672677904.0,2,2179
1673776182.0,2,1554
1672613295.0,0,1110
1671960996.0,0,1077
1672581000.0,0,1825
1673348947.0,2,1566
1677140877.0,1,665
1671226264.0,3,1650
1672054985.0,2,1976
1672844993.0,0,158
1672332707.0,2,273
1674042548.0,0,486
1674507976.0,2,956
1671144605.0,1,1394
1672845121.0,0,1731
1673810839.0,2,771
1673956143.0,0,2210
1672841098.0,2,1994
1673810709.0,2,1156
1673886741.0,2,1794
1672091499.0,0,926
1671173039.0,1,1792
1673466100.0,2,454
1672698107.0,0,1381
1671212048.0,1,2078
1674468758.0,2,1093
1677712831.0,1,1891
1673717168.0,2,904
1671295576.0,2,44
1673042299.0,0,1840
1671121800.0,2,450
1673994884.0,0,593
1672172329.0,3,214
1672752387.0,0,985
1671144484.0,1,2093
1673639546.0,2,307
1673437255.0,0,1812
1677745167.0,1,787
1673810933.0,2,2020
1671123533.0,2,2075
1673717168.0,2,980
1672601190.0,0,246
1672332786.0,2,105
1677713577.0,1,1090
1672072924.0,3,991
1673610949.0,0,1328
1673776182.0,2,666
1671312659.0,1,1588
1672850373.0,0,2110
1673870411.0,0,2031
1672763962.0,2,1764
1671222207.0,2,842
1670797562.0,3,2108
1671108993.0,3,434
1672172329.0,3,1934
1673717700.0,2,1093
1673351747.0,0,1963
1670851300.0,3,2129
1671123701.0,2,1128
1677713481.0,1,175
1674489088.0,2,1555
1673456327.0,2,1351
1673900750.0,2,1796
1670329474.0,1,1266
1671139414.0,1,464
1673552693.0,2,2149
1671108993.0,3,1338
1672669465.0,3,1253
1673455749.0,2,1882
1672925139.0,2,1738
1673901040.0,2,236
1671379327.0,0,1392
1670932823.0,3,1229
1673524067.0,0,578
1673557942.0,0,1504
1670243221.0,1,246
1671623022.0,0,2116
1673455749.0,2,888
1672258617.0,2,74
1672820709.0,0,1273
1671379065.0,0,1166
1673523799.0,0,918
1673955989.0,0,92
1671191292.0,0,684
1671192296.0,0,1065
1673456327.0,2,2084
1674333506.0,2,699
1672924905.0,2,351
1677658822.0,1,389
1672676738.0,0,709
1672676768.0,0,1223
1672600703.0,0,1846
1673386417.0,0,1208
1671093279.0,1,1760
1672055188.0,2,672
1673349138.0,2,1387
1670797435.0,3,423
1673437408.0,0,1871
1671960907.0,0,569
1672667035.0,0,609
1671052161.0,2,1030
1671629428.0,3,655
1673348697.0,2,1943
1671815382.0,0,236
1669247608.0,1,1588
1671880319.0,2,1095
1674397865.0,2,1844
1671739063.0,3,811
1671014370.0,3,871
1673718649.0,0,1945
1672850253.0,0,1208
1671220310.0,2,1024
1674593715.0,2,1208
1673881290.0,2,189
1673994908.0,0,1381
1673718595.0,0,37
1672676816.0,2,793
1674337220.0,2,283
1672415293.0,2,593
1672414521.0,2,560
1673717168.0,2,7
1671370359.0,3,2110
1669421171.0,1,2209
1677781720.0,1,433
1677794885.0,1,2195
1672600703.0,0,2107
1672850253.0,0,4
1674334180.0,2,1758
1672769325.0,0,1179
1671745982.0,3,1827
1672600069.0,0,1625
1673899025.0,2,900
1670750816.0,1,437
1673352611.0,0,1440
1672774842.0,0,953
1673900750.0,2,898
1671052238.0,2,1637
1671379503.0,0,1443
1670705199.0,1,226
1669635742.0,1,1266
1670883910.0,1,1182
1671621002.0,0,2130
1677692678.0,1,307
1673352768.0,0,2070
1672229090.0,0,1607
1677781162.0,1,1332
1669616597.0,1,2209
1672171698.0,0,1503
1673359699.0,0,1792
1669928590.0,1,1505
1670941746.0,3,217
1677794994.0,1,1213
1677862645.0,1,364
1672228272.0,3,1920
1671191320.0,0,91
1673117442.0,0,1239
1669543283.0,1,1039
1671172003.0,1,1190
1674334597.0,2,811
1671745676.0,2,1894
1670964232.0,1,711
1671039461.0,1,264
1669247608.0,1,2096
1673591605.0,0,1965
1670743741.0,1,281
1672774550.0,0,351
1673437394.0,0,473
1669616692.0,1,1058
1673117442.0,0,637
1674200568.0,2,1935
1672443910.0,0,201
1674593960.0,2,273
1669420343.0,1,1409
1672414470.0,2,1976
1673993752.0,0,198
1673776085.0,2,941
1672688436.0,2,912
1671744559.0,2,410
1672148388.0,2,800
1669316019.0,1,54
1669189810.0,1,486
1671721618.0,3,187
1674337220.0,2,916
1672676816.0,2,1078
1672148388.0,2,1159
1677862839.0,1,1792
1669495524.0,1,2207
1671559011.0,2,1101
1671977842.0,0,2213
1672510563.0,0,1486
1669143501.0,1,2021
1672670686.0,3,1387
1677692678.0,1,1786
1677745167.0,1,406
1673429020.0,2,365
1673956277.0,0,2026
1670704801.0,1,797
1672677904.0,2,2102
1677951787.0,1,1825
1671191464.0,0,1730
1670013528.0,1,758
1672677106.0,2,2166
1672226789.0,0,1480
1672499480.0,2,359
1670919304.0,1,935
1671880381.0,2,11
1671745982.0,3,1929
1671744825.0,2,617
1672600069.0,0,1049
1677794735.0,1,1037
1671629428.0,3,536
1673865544.0,0,749
1671629428.0,3,283
1674200702.0,2,990
1674396051.0,2,1071
1672148434.0,2,983
1672683916.0,0,1361
1671191303.0,0,1794
1677780491.0,1,2075
1671636315.0,2,298
1668971894.0,1,363
1671642708.0,2,2072
1677952629.0,1,399
1673867227.0,2,273
1669146839.0,1,1474
1669400266.0,1,241
1674417028.0,2,1073
1671538424.0,0,2193
1672496915.0,0,102
1670362237.0,1,688
1677940251.0,1,873
1671652614.0,3,1758
1677952629.0,1,1494
1672680999.0,3,1178
1672656867.0,0,1427
1672656862.0,0,318
1672670686.0,3,1486
1673354422.0,0,2184
1671896428.0,3,62
1669747839.0,1,789
1671648093.0,3,1763
1673552693.0,2,1882
1677740142.0,1,1095
1671921081.0,0,1078
1671921081.0,0,160
1674593715.0,2,1087
1673957178.0,0,1079
1673956414.0,0,2095
1673961727.0,0,797
1671648093.0,3,960
1674417389.0,2,14
1672680999.0,3,2012
1672681002.0,3,1486
1672600433.0,0,1589
1670362237.0,1,33
1669053067.0,1,901
1672677164.0,2,311
1672600966.0,0,550
1672510563.0,0,128
1670795812.0,3,1432
1673417819.0,0,1279
1671977842.0,0,1500
1672646968.0,0,1289
1672668956.0,3,1195
1672769411.0,0,2198
1671642815.0,2,1159
1672496932.0,0,1203
1671820099.0,0,307
1672482291.0,3,660
1672154605.0,2,1055
1677695431.0,1,1431
1674383509.0,2,1506
1677862187.0,1,126
1669403041.0,1,1795
1677862753.0,1,488
1677862455.0,1,972
1673352340.0,0,1690
1671800691.0,3,726
1671710301.0,0,295
1674334180.0,2,102
1671530978.0,0,491
1672498953.0,2,74
1671559246.0,2,443
1671622852.0,0,230
1672600422.0,0,2117
1672680862.0,3,1814
1671106892.0,0,2170
1677795376.0,1,1714
1671558953.0,2,1062
1672646817.0,0,111
1672601878.0,0,1974
1669143501.0,1,956
1669189810.0,1,2078
1670704340.0,1,984
1669456948.0,1,985
1677745441.0,1,35
1672141584.0,0,1930
1673956143.0,0,257
1677951225.0,1,729
1673428936.0,2,1813
1671191886.0,0,1260
1673956837.0,0,1657
1672504349.0,0,273
1672506251.0,2,1611
1673117442.0,0,331
1670795812.0,3,2031
1671538424.0,0,1226
1672228272.0,3,169
1673552097.0,2,747
1672668956.0,3,1089
1672669884.0,3,1740
1674398020.0,2,1834
1673456766.0,2,658
1672415409.0,2,2108
1672142336.0,0,1737
1672141861.0,0,198
1673437408.0,0,1955
1671745054.0,2,1366
1674200568.0,2,1951
1673437898.0,0,1210
1673380731.0,2,1122
1677940251.0,1,1788
1671819937.0,0,1901
1672148388.0,2,1401
1672415293.0,2,1640
1672496870.0,0,639
1672496800.0,0,386
1672774622.0,0,907
1670704479.0,1,1204
1669050740.0,1,629
1669315479.0,1,1480
1672659787.0,2,1908
1672499076.0,2,165
1673437865.0,0,305
1671896425.0,3,1540
1673867662.0,2,1381
1671800691.0,3,550
1673525051.0,0,1522
1672257813.0,2,593
1672414521.0,2,2120
1671636315.0,2,217
1669495334.0,1,1128
1671051932.0,2,29
1672677904.0,2,1073
1672257813.0,2,2184
1671523614.0,0,1876
1669457233.0,1,1552
1672677106.0,2,1299
1671647572.0,3,1641
1671642708.0,2,1152
1669141007.0,1,811
1669141007.0,1,486
1669236620.0,1,2054
1671710162.0,0,1881
1671636595.0,2,1093
1671820792.0,0,891
1671629428.0,3,1676
1672141593.0,0,2116
1672659830.0,2,686
1673380224.0,2,1388
1673429020.0,2,1391
1671052238.0,2,811
1671538452.0,0,783
1671543133.0,2,319
1669141430.0,1,507
1671039031.0,3,561
1671710253.0,0,773
1669470650.0,1,1945
1673525089.0,0,1436
1670750816.0,1,2177
1671093279.0,1,1036
1673552808.0,2,1443
1672142336.0,0,1985
1673956277.0,0,1164
1677745901.0,1,1156
1671977078.0,0,825
1669659093.0,1,33
1671709998.0,0,228
1669470650.0,1,1926
1677740142.0,1,1526
1672226789.0,0,40
1669219492.0,1,898
1677779971.0,1,1203
1672656475.0,0,1589
1671040855.0,0,1380
1671559011.0,2,475
1669928374.0,1,773
1672498953.0,2,2184
1671709998.0,0,1830
1674333506.0,2,705
1672769306.0,0,1241
1671744825.0,2,1360
1671710046.0,0,661
1669470650.0,1,122
1672148093.0,2,241
1670709406.0,1,1152
1674593671.0,2,2091
1672443368.0,0,973
1673961727.0,0,1195
1671636595.0,2,1827
1669488531.0,1,2170
1672474495.0,0,1951
1674384096.0,2,173
1672688436.0,2,1271
1677940251.0,1,1536
1673437803.0,0,959
1677745901.0,1,1995
1670013528.0,1,1030
1671699462.0,0,956
1671636518.0,2,306
1677862187.0,1,1190
1673352340.0,0,1027
1673956311.0,0,293
1671710442.0,0,1079
1671709931.0,0,192
1671542829.0,3,1664
1677970703.0,1,1101
1671636680.0,2,488
1672680999.0,3,239
1671743899.0,2,339
1677655262.0,1,2224
1674417447.0,2,2156
1671920750.0,0,1853
1672769245.0,0,651
1671200420.0,2,1893
1672680859.0,3,389
1673957327.0,0,375
1672510563.0,0,1931
1677780079.0,1,860
1669421173.0,1,61
1672683797.0,0,2143
1671880319.0,2,2107
1672774828.0,0,1498
1672226819.0,0,199
1673955965.0,0,1570
1677970633.0,1,1884
1671051988.0,2,1143
1673437803.0,0,2118
1677794689.0,1,1707
1677794735.0,1,1149
1669143501.0,1,1678
1669455982.0,1,1534
1672601127.0,0,2142
1672148388.0,2,363
1670709738.0,1,108
1672677008.0,2,387
1670796723.0,3,1853
1671106558.0,0,1474
1672678000.0,0,643
1671559641.0,2,44
1672414521.0,2,548
1668984226.0,1,1215
1677951225.0,1,1834
1669058220.0,1,1771
1669488531.0,1,1022
1671636146.0,3,1231
1677940630.0,1,199
1669315479.0,1,1251
1669228439.0,1,973
1672415129.0,2,1756
1672258617.0,2,1097
1671744559.0,2,1366
1672850238.0,0,1818
1672668996.0,3,893
1671709931.0,0,323
1669236498.0,1,1410
1672258035.0,2,484
1677794994.0,1,1309
1670709229.0,1,943
1669659093.0,1,2067
1672416332.0,2,957
1669474753.0,1,1909
1671642815.0,2,1692
1672670686.0,3,484
1670704140.0,1,21
1671530978.0,0,610
1669470521.0,1,1503
1672254181.0,0,14
1671920750.0,0,1209
1674338833.0,2,843
1672405297.0,3,1548
1672414470.0,2,998
1672499076.0,2,1967
1671632906.0,3,1387
1672496800.0,0,2035
1671797003.0,0,104
1671710301.0,0,1951
1671709949.0,0,2001
1671710364.0,0,1969
1674417028.0,2,1667
1670941746.0,3,2183
1677862187.0,1,1454
1672676816.0,2,550
1669058220.0,1,2187
1677940630.0,1,587
1669228439.0,1,181
1672677259.0,2,312
1674593671.0,2,1850
1677712831.0,1,1199
1673867454.0,2,899
1673867291.0,2,1715
1672148093.0,2,2070
1677692678.0,1,1388
1671721618.0,3,25
1677780787.0,1,2168
1669746683.0,1,1418
1673870411.0,0,1354
1672680785.0,3,470
1672680859.0,3,832
1674396847.0,2,992
1673437255.0,0,360
1671106892.0,0,1941
1670795812.0,3,1760
1671648207.0,3,901
1670919244.0,1,1967
1669470650.0,1,601
1670796718.0,3,314
1669471056.0,1,1239
1672677106.0,2,94
1674337682.0,2,785
1674396732.0,2,388
1671636549.0,2,743
1670702883.0,1,207
1672655583.0,3,1115
1674384171.0,2,1203
1670743741.0,1,897
1669746683.0,1,1166
1674384171.0,2,1482
1673437255.0,0,207
1672504349.0,0,1028
1669228439.0,1,842
1671710253.0,0,208
1677920210.0,1,738
1671622852.0,0,2144
1677952629.0,1,319
1671819856.0,0,1618
1671743899.0,2,1511
1669236878.0,1,589
1672680862.0,3,1658
1673867662.0,2,1510
1673957007.0,0,371
1672680785.0,3,1917
1673867291.0,2,1466
1672683916.0,0,1012
1669315776.0,1,896
1673867512.0,2,1904
1670919244.0,1,1050
1669362477.0,1,941
1677795376.0,1,997
1672769325.0,0,1860
1674397865.0,2,341
1671744559.0,2,290
1672601790.0,0,1994
1673525089.0,0,277
1671052161.0,2,1641
1672148285.0,2,1444
1673354422.0,0,231
1674200568.0,2,675
1672499480.0,2,2188
1673437648.0,0,1982
1671623351.0,0,156
1674211113.0,0,2121
1670702883.0,1,1971
1671774477.0,0,252
1668971894.0,1,997
1677745167.0,1,365
1669576130.0,1,283
1672257751.0,2,1273
1673117442.0,0,1047
1674200702.0,2,2193
1672141461.0,0,1736
1671559011.0,2,1073
1670704801.0,1,482
1668984226.0,1,1128
1672405294.0,3,156
